1082
-692.15 1167.70 28.63 0
-676.98 1173.90 27.94 0
-661.82 1178.63 27.31 0
-651.63 1180.89 26.92 0
-631.83 1185.07 26.36 0
-595.13 1192.90 25.91 0
-580.11 1196.12 25.98 0
-564.42 1199.46 26.21 0
-491.68 1215.15 28.11 0
-464.08 1221.08 28.79 0
-419.35 1230.77 29.59 0
-378.80 1239.56 29.77 0
-368.87 1241.77 29.69 0
-358.58 1244.28 29.58 0
-347.38 1247.21 29.43 0
-302.59 1259.17 28.55 0
-288.94 1262.60 28.21 0
-274.18 1266.05 27.82 0
-258.38 1269.49 27.34 0
-241.26 1272.98 26.55 0
-222.70 1276.39 25.39 0
-202.88 1279.72 23.95 0
-180.46 1283.04 22.24 0
-156.31 1286.26 20.50 0
-130.52 1289.32 19.00 0
-110.05 1291.45 18.27 0
-89.76 1293.42 17.83 0
-71.33 1294.93 17.51 0
-53.40 1296.12 17.27 0
-35.83 1297.05 17.10 0
-19.60 1297.55 17.02 0
-3.52 1297.68 17.01 0
12.29 1297.44 17.01 0
27.15 1296.76 17.13 0
41.74 1295.65 17.46 0
56.34 1294.08 17.93 0
70.16 1292.12 18.49 0
83.96 1289.61 19.10 0
97.99 1286.57 19.75 0
111.79 1283.05 20.36 0
125.41 1278.98 20.92 0
139.06 1274.43 21.38 0
153.01 1269.27 21.71 0
167.03 1263.50 21.84 0
196.42 1250.59 21.85 0
211.76 1244.25 21.85 0
226.84 1238.51 21.85 0
242.60 1233.06 21.84 0
258.29 1228.13 21.85 0
274.40 1223.66 21.85 0
290.19 1219.77 21.83 0
305.41 1216.50 21.72 0
321.61 1213.66 21.50 0
337.72 1211.52 21.12 0
353.28 1209.94 20.61 0
369.04 1209.04 19.95 0
384.59 1208.71 19.20 0
399.89 1209.16 18.38 0
415.26 1210.27 17.50 0
430.60 1212.16 16.61 0
445.60 1214.82 15.70 0
460.26 1218.26 14.84 0
474.48 1222.42 14.03 0
488.54 1227.47 13.27 0
502.32 1233.34 12.61 0
515.98 1240.23 12.05 0
555.89 1263.17 11.12 0
586.11 1280.45 10.81 0
616.45 1297.93 10.79 0
629.60 1305.80 10.79 0
641.18 1312.95 10.78 0
651.84 1319.80 10.79 0
662.13 1326.74 10.79 0
671.59 1333.61 10.79 0
680.94 1340.73 10.79 0
690.26 1348.31 10.78 0
698.98 1355.97 10.77 0
705.43 1363.12 10.76 0
711.29 1371.58 10.73 0
716.48 1381.31 10.69 0
721.02 1392.11 10.63 0
724.95 1404.05 10.55 0
728.21 1416.91 10.44 0
731.03 1430.89 10.29 0
733.31 1446.09 10.10 0
735.12 1461.95 9.87 0
736.62 1478.49 9.61 0
737.66 1495.84 9.31 0
738.53 1515.48 8.94 0
739.02 1535.03 8.55 0
739.33 1557.43 8.09 0
739.31 1615.94 6.87 0
738.98 1693.00 5.52 0
738.76 1746.69 4.94 0
738.41 1795.76 4.40 0
738.17 1837.74 4.33 0
737.69 1903.56 4.33 0
737.67 1927.18 4.34 0
737.12 1987.93 4.34 0
736.95 2009.09 4.95 0
736.79 2025.31 5.66 0
736.25 2066.24 8.46 0
736.06 2079.84 9.26 0
735.70 2099.09 10.65 0
735.39 2114.55 11.41 0
735.22 2129.17 12.15 0
735.33 2143.61 13.12 0
735.33 2156.81 13.85 0
734.85 2170.05 14.60 0
734.48 2180.93 15.03 0
734.17 2190.99 15.69 0
734.06 2200.00 16.09 0
733.87 2207.61 16.26 0
733.56 2213.93 16.38 0
732.84 2224.81 16.58 0
732.16 2234.37 16.78 0
730.94 2246.51 17.00 0
725.39 2288.51 17.66 0
723.87 2304.49 17.83 0
722.87 2320.77 17.98 0
722.04 2337.56 18.14 0
721.62 2354.13 18.30 0
721.56 2371.81 18.47 0
722.11 2389.34 18.64 0
723.36 2406.67 18.80 0
725.37 2424.01 18.97 0
728.02 2441.49 19.12 0
731.43 2458.48 19.28 0
736.23 2475.52 19.42 0
742.32 2491.68 19.54 0
760.08 2531.61 19.77 0
768.57 2550.89 19.83 0
776.09 2567.45 19.85 0
783.79 2583.57 19.85 0
805.06 2625.77 19.85 0
815.97 2646.77 19.84 0
822.17 2659.04 19.85 0
825.91 2665.98 19.85 0
833.06 2678.21 19.85 0
841.28 2689.47 19.85 0
852.19 2702.22 19.82 0
863.17 2714.74 19.71 0
874.58 2726.40 19.54 0
886.71 2737.00 19.29 0
899.21 2746.05 19.00 0
912.91 2753.55 18.54 0
927.34 2758.91 18.18 0
943.13 2762.04 17.64 0
957.59 2762.66 17.09 0
989.39 2762.13 15.80 0
997.83 2761.84 15.25 0
1008.53 2760.30 14.99 0
1019.12 2757.51 14.73 0
1030.03 2753.24 14.47 0
1040.79 2747.98 14.21 0
1051.73 2741.66 13.94 0
1062.47 2734.83 13.68 0
1073.32 2726.52 13.42 0
1085.36 2716.42 13.13 0
1095.57 2708.19 12.88 0
1106.41 2700.02 12.62 0
1127.16 2683.53 12.11 0
1138.73 2674.28 11.84 0
1149.48 2666.14 11.57 0
1160.11 2658.89 11.32 0
1170.87 2652.09 11.06 0
1181.49 2647.17 10.80 0
1191.69 2642.98 10.55 0
1201.81 2639.61 10.31 0
1212.03 2637.34 10.07 0
1222.17 2636.27 9.82 0
1235.91 2636.25 9.82 0
1258.32 2636.24 9.82 0
1286.17 2636.26 9.82 0
1317.94 2636.23 9.82 0
1349.88 2636.25 9.82 0
1382.03 2636.27 9.82 0
1481.94 2636.26 9.82 0
1510.13 2636.25 9.82 0
1542.06 2636.25 9.82 0
1577.13 2636.26 9.82 0
1597.63 2636.24 9.82 0
1606.06 2636.26 9.82 0
1618.14 2636.23 9.82 0
1629.90 2636.23 9.82 0
1640.27 2636.69 9.82 0
1650.86 2637.70 9.82 0
1661.69 2639.41 9.82 0
1672.69 2641.66 9.82 0
1683.78 2644.43 9.82 0
1695.03 2647.45 9.82 0
1706.38 2651.00 9.82 0
1717.80 2654.73 9.82 0
1729.22 2658.70 9.82 0
1752.09 2666.88 9.82 0
1763.53 2671.03 9.82 0
1774.87 2675.03 9.82 0
1786.21 2678.84 9.82 0
1797.40 2682.39 9.82 0
1808.41 2685.59 9.82 0
1819.45 2688.52 9.82 0
1830.32 2690.88 9.82 0
1841.07 2692.64 9.82 0
1851.54 2693.78 9.82 0
1861.65 2694.20 9.82 0
1941.90 2694.18 9.82 0
2021.92 2694.18 9.82 0
2092.40 2694.22 10.02 0
2149.91 2694.20 9.82 0
2153.87 2694.15 9.82 0
2173.89 2694.16 9.82 0
2213.98 2694.16 9.82 0
2278.01 2694.14 9.82 0
2309.78 2694.14 9.82 0
2342.07 2694.16 9.82 0
2375.74 2694.18 9.82 0
2437.82 2694.17 9.82 0
2449.13 2693.49 9.82 0
2459.73 2691.45 9.82 0
2469.83 2688.24 9.82 0
2479.37 2683.79 9.83 0
2487.97 2678.68 9.83 0
2496.18 2672.50 9.82 0
2503.71 2665.65 9.83 0
2510.79 2657.98 9.83 0
2517.17 2649.94 9.83 0
2522.95 2641.48 9.82 0
2528.19 2632.74 9.82 0
2532.92 2623.55 9.82 0
2537.06 2614.45 9.83 0
2540.84 2604.82 9.82 0
2543.93 2595.63 9.82 0
2546.61 2586.53 9.82 0
2548.89 2577.12 9.82 0
2550.51 2568.70 9.82 0
2551.77 2560.03 9.82 0
2552.48 2552.16 9.82 0
2552.73 2544.35 9.82 0
2552.72 2480.45 9.82 0
